Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,identifierKeywords,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Stock market today: S&P 500 notches fresh record on labor-market data and China stimulus pledge,3110005645,Newspapers,"Cloonan, Kelly",," Copyright Insider, Inc. Sep 26, 2024", News," Sep 26, 2024",, English, English,, New York,"Sep 26, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/stock-market-today-s-amp-p-500-notches-fresh/docview/3110005645/se-2?accountid=14762,,," mi-exclusive , jobless-claims , unemployment , unemployment-data , jobs-data , employment , labor-market-data , labor-market , federal-reserve , jerome-powell , rate-cuts , gdp , china-stimulus , china",, n/a,," Expenditures , ECONOMICS , ECONOMICS , China , Russia , United States--US"," mi-exclusive , jobless-claims , unemployment , unemployment-data , jobs-data , employment , labor-market-data , labor-market , federal-reserve , jerome-powell , rate-cuts , gdp , china-stimulus , china",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Stock+market+today%3A+S%26amp%3BP+500+notches+fresh+record+on+labor-market+data+and+China+stimulus+pledge&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Stock+market+today%3A+S%26amp%3BP+500+notches+fresh+record+on+labor-market+data+and+China+stimulus+pledge&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Cloonan,ABI/INFORM Collection
Nearly 10% Of S&P 500 Companies Paid No Tax — Including Tesla,3124661177,Newspapers,"Krantz, Matt"," Airbnb , Internal Revenue Service--IRS", (c) 2024 Investor's Business Daily, News," Sep 25, 2024",, English, English,, Los Angeles,"Sep 25, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nearly-10-s-amp-p-500-companies-paid-no-tax/docview/3124661177/se-2?accountid=14762,,,,,,," ACCTAX , Investments , FINANCE , ACCTAX , SUSTAINABILITY , Investors , ACCTAX",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nearly+10%25+Of+S%26amp%3BP+500+Companies+Paid+No+Tax+%E2%80%94+Including+Tesla&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nearly+10%25+Of+S%26amp%3BP+500+Companies+Paid+No+Tax+%26mdash%3B+Including+Tesla&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Krantz,ABI/INFORM Collection
"Stock market today: Dow, S&P 500 drop as rally loses steam ahead of fresh economic data",3109453343,Newspapers,"Sor, Jennifer",," Copyright Insider, Inc. Sep 25, 2024", News," Sep 25, 2024",, English, English,, New York,"Sep 25, 2024",Business Insider,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/stock-market-today-dow-s-amp-p-500-drop-as-rally/docview/3109453343/se-2?accountid=14762,,," mi-exclusive , stock-market-today , stock-market-news , daily-market-wrap , us-economic-outlook , us-economy-and-markets , fed , interest-rates",, n/a,," FINANCE , HUMANRESOURCES , ECONOMICS , ECONOMICS , United States--US"," mi-exclusive , stock-market-today , stock-market-news , daily-market-wrap , us-economic-outlook , us-economy-and-markets , fed , interest-rates",https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Stock+market+today%3A+Dow%2C+S%26amp%3BP+500+drop+as+rally+loses+steam+ahead+of+fresh+economic+data&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Stock+market+today%3A+Dow%2C+S%26amp%3BP+500+drop+as+rally+loses+steam+ahead+of+fresh+economic+data&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Sor,ABI/INFORM Collection
How Vistra Stock Overtook Nvidia to Become the S&P 500's Best Performer,3109419356,Newspapers,"Levisohn, Ben", NVidia Corp," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Sep 25, 2024",, English, English,, New York,"Sep 25, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/how-vistra-stock-overtook-nvidia-become-s-amp-p/docview/3109419356/se-2?accountid=14762,,,,,,," Semiconductors , SUSTAINABILITY , OPERATIONS",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=How+Vistra+Stock+Overtook+Nvidia+to+Become+the+S%26amp%3BP+500%27s+Best+Performer&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=How+Vistra+Stock+Overtook+Nvidia+to+Become+the+S%26amp%3BP+500%27s+Best+Performer&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Levisohn,"ABI/INFORM Collection, Research Library"
HP Enterprise Stock Is Today's Top S&P 500 Performer. Why It Was Upgraded.,3109272513,Newspapers,"Dattilo, Emily",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Sep 25, 2024",, English, English,, New York,"Sep 25, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/hp-enterprise-stock-is-todays-top-s-amp-p-500/docview/3109272513/se-2?accountid=14762,,,,,,,,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=HP+Enterprise+Stock+Is+Today%27s+Top+S%26amp%3BP+500+Performer.+Why+It+Was+Upgraded.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=HP+Enterprise+Stock+Is+Today%27s+Top+S%26amp%3BP+500+Performer.+Why+It+Was+Upgraded.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Dattilo,"ABI/INFORM Collection, Research Library"
Nvidia's stock is no longer the S&P 500's top gainer this year. Here's what is. Investors have been turning beyond the chip sector as a way to play the AI and data-center booms,3110322095,Newspapers,"Bary, Emily"," Fair Isaac Corp , Three Mile Island Nuclear Generating Station , Constellation Energy Group Inc , Vistra Energy Corp , NVidia Corp"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Sep 24, 2024",, English, English,, South Brunswick,"Sep 24, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidias-stock-is-no-longer-s-amp-p-500s-top/docview/3110322095/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , Investments , SUSTAINABILITY , SUSTAINABILITY , FINANCE , Investors , Three Mile Island",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia%27s+stock+is+no+longer+the+S%26amp%3BP+500%27s+top+gainer+this+year.+Here%27s+what+is.+Investors+have+been+turning+beyond+the+chip+sector+as+a+way+to+play+the+AI+and+data-center+booms&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia%27s+stock+is+no+longer+the+S%26amp%3BP+500%27s+top+gainer+this+year.+Here%27s+what+is.+Investors+have+been+turning+beyond+the+chip+sector+as+a+way+to+play+the+AI+and+data-center+booms&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
"Amentum to replace Bath & Body Works on S&P 500; Bath & Body Works 'is no longer representative of the large-cap market space,' S&P Dow Jones Indices says",3110305734,Newspapers,"Peters, Bill", Bath & Body Works," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Sep 24, 2024",, English, English,, South Brunswick,"Sep 24, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/amentum-replace-bath-amp-body-works-on-s-p-500-is/docview/3110305734/se-2?accountid=14762,,,,,,, FINANCE,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Amentum+to+replace+Bath+%26amp%3B+Body+Works+on+S%26amp%3BP+500%3B+Bath+%26amp%3B+Body+Works+%27is+no+longer+representative+of+the+large-cap+market+space%2C%27+S%26amp%3BP+Dow+Jones+Indices+says&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Amentum+to+replace+Bath+%26amp%3B+Body+Works+on+S%26amp%3BP+500%3B+Bath+%26amp%3B+Body+Works+%27is+no+longer+representative+of+the+large-cap+market+space%2C%27+S%26amp%3BP+Dow+Jones+Indices+says&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Peters,ABI/INFORM Collection
This Mining Stock Is S&P 500's Best Performer. Thank China Stimulus.,3108761389,Newspapers,"Dattilo, Emily",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Sep 24, 2024",, English, English,, New York,"Sep 24, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/this-mining-stock-is-s-amp-p-500s-best-performer/docview/3108761389/se-2?accountid=14762,,,,,,,,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=This+Mining+Stock+Is+S%26amp%3BP+500%27s+Best+Performer.+Thank+China+Stimulus.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=This+Mining+Stock+Is+S%26amp%3BP+500%27s+Best+Performer.+Thank+China+Stimulus.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Dattilo,"ABI/INFORM Collection, Research Library"
Nvidia Stock Loses Crown as Top S&P 500 Performer. The Case to Pile In.,3108527010,Newspapers,"Glover, George", NVidia Corp," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Sep 24, 2024",, English, English,, New York,"Sep 24, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidia-stock-loses-crown-as-top-s-amp-p-500/docview/3108527010/se-2?accountid=14762,,,,,,, Semiconductors,,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia+Stock+Loses+Crown+as+Top+S%26amp%3BP+500+Performer.+The+Case+to+Pile+In.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia+Stock+Loses+Crown+as+Top+S%26amp%3BP+500+Performer.+The+Case+to+Pile+In.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Glover,"ABI/INFORM Collection, Research Library"
S&P 500 and Dow Rise to Records --- Data seemed to cheer the investors hoping for a soft landing for economy,3108481606,Newspapers,"Hirtenstein, Anna;Pitcher, Jack",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Sep 24, 2024",0099-9660, English, English,," New York, N.Y.","Sep 24, 2024",Wall Street Journal,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500-dow-rise-records-data-seemed-cheer/docview/3108481606/se-2?accountid=14762,,,,, B.10,," Investments , ECONOMICS , FINANCE , Investors , United States--US , Europe",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=00999660&amp;title=S%26amp%3BP+500+and+Dow+Rise+to+Records+---+Data+seemed+to+cheer+the+investors+hoping+for+a+soft+landing+for+economy&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500+and+Dow+Rise+to+Records+---+Data+seemed+to+cheer+the+investors+hoping+for+a+soft+landing+for+economy&amp;spage=B.10&amp;sid=ProQ%3Aabiglobal&amp;author=Hirtenstein,ABI/INFORM Collection
S&P 500 Leader's Microsoft Contract Means 'Higher Prices For Futures Deals',3124680544,Newspapers,"Norton, Kit"," Constellation Energy Group Inc , Morgan Stanley", (c) 2024 Investor's Business Daily, News," Sep 23, 2024",, English, English,, Los Angeles,"Sep 23, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500-leaders-microsoft-contract-means/docview/3124680544/se-2?accountid=14762,,,,,,," Prices , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500+Leader%27s+Microsoft+Contract+Means+%27Higher+Prices+For+Futures+Deals%27&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500+Leader%27s+Microsoft+Contract+Means+%27Higher+Prices+For+Futures+Deals%27&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
S&P 500 Leader's Microsoft Contract Means 'Higher Prices For Futures Deals',3124660924,Newspapers,"Norton, Kit"," Constellation Energy Group Inc , Morgan Stanley", (c) 2024 Investor's Business Daily, News," Sep 23, 2024",, English, English,, Los Angeles,"Sep 23, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500-leaders-microsoft-contract-means/docview/3124660924/se-2?accountid=14762,,,,,,," Prices , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500+Leader%27s+Microsoft+Contract+Means+%27Higher+Prices+For+Futures+Deals%27&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500+Leader%27s+Microsoft+Contract+Means+%27Higher+Prices+For+Futures+Deals%27&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
"Tesla Leads S&P 500 Index, While Biotech Giant Tumbles On Court Ruling",3124653120,Newspapers,"Carson, Ed"," Moodys Investors Service Inc , Ross Stores Inc , Regeneron Pharmaceuticals Inc", (c) 2024 Investor's Business Daily, News," Sep 23, 2024",, English, English,, Los Angeles,"Sep 23, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/tesla-leads-s-amp-p-500-index-while-biotech-giant/docview/3124653120/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," FINANCE , FINANCE , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Tesla+Leads+S%26amp%3BP+500+Index%2C+While+Biotech+Giant+Tumbles+On+Court+Ruling&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Tesla+Leads+S%26amp%3BP+500+Index%2C+While+Biotech+Giant+Tumbles+On+Court+Ruling&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Carson,ABI/INFORM Collection
Palantir Stock Joins S&P 500 Index Amid Artificial Intelligence Push,3124639379,Newspapers,"Krause, Reinhardt"," Department of the Army , Palantir Technologies", (c) 2024 Investor's Business Daily, News," Sep 23, 2024",, English, English,, Los Angeles,"Sep 23, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/palantir-stock-joins-s-amp-p-500-index-amid/docview/3124639379/se-2?accountid=14762," 92811 National Security , 52321 Securities and Commodity Exchanges"," 92811 National Security , 52321 Securities and Commodity Exchanges",," 92811 National Security , 52321 Securities and Commodity Exchanges",," 92811 National Security , 52321 Securities and Commodity Exchanges"," FINANCE , Defense contracts , FINANCE , SUSTAINABILITY , Intelligence gathering , FINANCE , Cloud computing , SUSTAINABILITY , Investors , Armed forces , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Palantir+Stock+Joins+S%26amp%3BP+500+Index+Amid+Artificial+Intelligence+Push&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Palantir+Stock+Joins+S%26amp%3BP+500+Index+Amid+Artificial+Intelligence+Push&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Krause,ABI/INFORM Collection
Nvidia's stock is no longer the S&P 500's top gainer this year. Here's what is. Investors have been turning beyond the chip sector as a way to play the AI and data-center booms,3110558028,Newspapers,"Bary, Emily"," Fair Isaac Corp , Vistra Energy Corp , Constellation Energy Group Inc , NVidia Corp"," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Sep 23, 2024",, English, English,, South Brunswick,"Sep 23, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/nvidias-stock-is-no-longer-s-amp-p-500s-top/docview/3110558028/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , Investments , SUSTAINABILITY , SUSTAINABILITY , Investors",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Nvidia%27s+stock+is+no+longer+the+S%26amp%3BP+500%27s+top+gainer+this+year.+Here%27s+what+is.+Investors+have+been+turning+beyond+the+chip+sector+as+a+way+to+play+the+AI+and+data-center+booms&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Nvidia%27s+stock+is+no+longer+the+S%26amp%3BP+500%27s+top+gainer+this+year.+Here%27s+what+is.+Investors+have+been+turning+beyond+the+chip+sector+as+a+way+to+play+the+AI+and+data-center+booms&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
"Tesla's stock has beaten the S&P 500 lately. Here's what could drive more gains. Investors may be expecting a delivery beat this quarter, but such a performance could still help power Tesla shares higher",3110336743,Newspapers,"Bary, Emily",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Sep 23, 2024",, English, English,, South Brunswick,"Sep 23, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/teslas-stock-has-beaten-s-amp-p-500-lately-heres/docview/3110336743/se-2?accountid=14762,,,,,,," Investments , Investors",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Tesla%27s+stock+has+beaten+the+S%26amp%3BP+500+lately.+Here%27s+what+could+drive+more+gains.+Investors+may+be+expecting+a+delivery+beat+this+quarter%2C+but+such+a+performance+could+still+help+power+Tesla+shares+higher&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Tesla%27s+stock+has+beaten+the+S%26amp%3BP+500+lately.+Here%27s+what+could+drive+more+gains.+Investors+may+be+expecting+a+delivery+beat+this+quarter%2C+but+such+a+performance+could+still+help+power+Tesla+shares+higher&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
"Palantir joins the S&P 500 today. Why an analyst is hitting pause on its stock. Palantir's stock has outperformed the S&P 500 by a wide margin in recent years, but Raymond James has concerns about the stock's valuation",3110302551,Newspapers,"Bary, Emily",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Sep 23, 2024",, English, English,, South Brunswick,"Sep 23, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/palantir-joins-s-amp-p-500-today-why-analyst-is/docview/3110302551/se-2?accountid=14762,,,,,,," SUSTAINABILITY , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Palantir+joins+the+S%26amp%3BP+500+today.+Why+an+analyst+is+hitting+pause+on+its+stock.+Palantir%27s+stock+has+outperformed+the+S%26amp%3BP+500+by+a+wide+margin+in+recent+years%2C+but+Raymond+James+has+concerns+about+the+stock%27s+valuation&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Palantir+joins+the+S%26amp%3BP+500+today.+Why+an+analyst+is+hitting+pause+on+its+stock.+Palantir%27s+stock+has+outperformed+the+S%26amp%3BP+500+by+a+wide+margin+in+recent+years%2C+but+Raymond+James+has+concerns+about+the+stock%27s+valuation&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
"Why S&P 500 rising to 6,000 is 'hardly a stretch' as stocks clinch new record; S&P 500, Dow notch fresh all-time highs Monday",3110299586,Newspapers,"Idzelis, Christine",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Sep 23, 2024",, English, English,, South Brunswick,"Sep 23, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/why-s-amp-p-500-rising-6-000-is-hardly-stretch-as/docview/3110299586/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," Dow Jones averages , FINANCE , ECONOMICS , ECONOMICS , FINANCE , SUSTAINABILITY , FINANCE , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Why+S%26amp%3BP+500+rising+to+6%2C000+is+%27hardly+a+stretch%27+as+stocks+clinch+new+record%3B+S%26amp%3BP+500%2C+Dow+notch+fresh+all-time+highs+Monday&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Why+S%26amp%3BP+500+rising+to+6%2C000+is+%27hardly+a+stretch%27+as+stocks+clinch+new+record%3B+S%26amp%3BP+500%2C+Dow+notch+fresh+all-time+highs+Monday&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Idzelis,ABI/INFORM Collection
